,fuel
544.5,1756.1299999999976
545.0,1756.1299999999976
545.5,1756.1299999999976
546.0,1756.1299999999976
546.5,1756.1299999999976
547.0,1756.1299999999976
547.5,1756.1299999999976
548.0,1756.1299999999976
548.5,1756.1299999999976
549.0,1756.1299999999976
549.5,1756.1299999999976
550.0,1756.1299999999976
550.5,1756.1299999999976
551.0,1756.1299999999976
551.5,1756.1299999999976
552.0,1756.1299999999976
552.5,1756.1299999999976
553.0,1756.1299999999976
553.5,1756.1299999999976
554.0,1756.1299999999976
554.5,1756.1299999999976
555.0,1756.1299999999976
555.5,1756.1299999999976
556.0,1756.1299999999976
556.5,1756.1299999999976
557.0,1756.1299999999976
557.5,1756.1299999999976
558.0,1756.1299999999976
558.5,1756.1299999999976
559.0,1756.1299999999976
559.5,1756.1299999999976
560.0,1756.1299999999976
560.5,1756.1299999999976
561.0,1756.1299999999976
561.5,1756.1299999999976
562.0,1756.1299999999976
562.5,1756.1299999999976
563.0,1756.1299999999976
563.5,1756.1299999999976
564.0,1756.1299999999976
564.5,1756.1299999999976
565.0,1756.1299999999976
565.5,1756.1299999999976
566.0,1756.1299999999976
566.5,1756.1299999999976
567.0,1756.1299999999976
567.5,1756.1299999999976
568.0,1756.1299999999976
568.5,1756.1299999999976
569.0,1756.1299999999976
569.5,1756.1299999999976
570.0,1756.1299999999976
570.5,1756.1299999999976
571.0,1756.1299999999976
571.5,1756.1299999999976
572.0,1756.1299999999976
572.5,1756.1299999999976
573.0,1756.1299999999976
573.5,1756.1299999999976
574.0,1756.1299999999976
574.5,1756.1299999999976
575.0,1756.1299999999976
575.5,1756.1299999999976
576.0,1756.1299999999976
576.5,1756.1299999999976
577.0,1756.1299999999976
577.5,1756.1299999999976
578.0,1756.1299999999976
578.5,1756.1299999999976
579.0,1756.1299999999976
579.5,1756.1299999999976
580.0,1756.1299999999976
580.5,1756.1299999999976
581.0,1756.1299999999976
581.5,1756.1299999999976
582.0,1756.1299999999976
582.5,1756.1299999999976
583.0,1756.1299999999976
583.5,1756.1299999999976
584.0,1756.1299999999976
584.5,1756.1299999999976
585.0,1756.1299999999976
585.5,1756.1299999999976
586.0,1756.1299999999976
586.5,1756.1299999999976
587.0,1756.1299999999976
587.5,1756.1299999999976
588.0,1756.1299999999976
588.5,1756.1299999999976
589.0,1756.1299999999976
589.5,1756.1299999999976
590.0,1756.1299999999976
590.5,1756.1299999999976
591.0,1756.1299999999976
591.5,1756.1299999999976
592.0,1756.1299999999976
592.5,1756.1299999999976
593.0,1756.1299999999976
593.5,1756.1299999999976
594.0,1756.1299999999976
594.5,1756.1299999999976
595.0,1756.1299999999976
595.5,1756.1299999999976
596.0,1756.1299999999976
596.5,1756.1299999999976
597.0,1756.1299999999976
597.5,1756.1299999999976
598.0,1756.1299999999976
598.5,1756.1299999999976
599.0,1756.1299999999976
599.5,1756.1299999999976
600.0,1756.1299999999976
600.5,1756.1299999999976
601.0,1756.1299999999976
601.5,1756.1299999999976
602.0,1756.1299999999976
602.5,1756.1299999999976
603.0,1756.1299999999976
603.5,1756.1299999999976
604.0,1756.1299999999976
604.5,1756.1299999999976
605.0,1756.1299999999976
605.5,1756.1299999999976
606.0,1756.1299999999976
606.5,1756.1299999999976
607.0,1756.1299999999976
607.5,1756.1299999999976
608.0,1756.1299999999976
608.5,1756.1299999999976
609.0,1756.1299999999976
609.5,1756.1299999999976
610.0,1756.1299999999976
610.5,1756.1299999999976
611.0,1756.1299999999976
611.5,1756.1299999999976
612.0,1756.1299999999976
612.5,1756.1299999999976
613.0,1756.1299999999976
613.5,1756.1299999999976
614.0,1756.1299999999976
614.5,1756.1299999999976
615.0,1756.1299999999976
615.5,1756.1299999999976
616.0,1756.1299999999976
616.5,1756.1299999999976
617.0,1756.1299999999976
617.5,1756.1299999999976
618.0,1756.1299999999976
618.5,1756.1299999999976
619.0,1756.1299999999976
619.5,1756.1299999999976
620.0,1756.1299999999976
620.5,1756.1299999999976
621.0,1756.1299999999976
621.5,1756.1299999999976
622.0,1756.1299999999976
622.5,1756.1299999999976
623.0,1756.1299999999976
623.5,1756.1299999999976
624.0,1756.1299999999976
624.5,1756.1299999999976
625.0,1756.1299999999976
625.5,1756.1299999999976
626.0,1756.1299999999976
626.5,1756.1299999999976
627.0,1756.1299999999976
627.5,1756.1299999999976
628.0,1756.1299999999976
628.5,1756.1299999999976
629.0,1756.1299999999976
629.5,1756.1299999999976
630.0,1756.1299999999976
630.5,1756.1299999999976
631.0,1756.1299999999976
631.5,1756.1299999999976
632.0,1756.1299999999976
632.5,1756.1299999999976
633.0,1756.1299999999976
633.5,1756.1299999999976
634.0,1756.1299999999976
634.5,1756.1299999999976
635.0,1756.1299999999976
635.5,1756.1299999999976
636.0,1756.1299999999976
636.5,1756.1299999999976
637.0,1756.1299999999976
637.5,1756.1299999999976
638.0,1756.1299999999976
638.5,1756.1299999999976
639.0,1756.1299999999976
639.5,1756.1299999999976
640.0,1756.1299999999976
640.5,1756.1299999999976
641.0,1756.1299999999976
641.5,1756.1299999999976
642.0,1756.1299999999976
642.5,1756.1299999999976
643.0,1756.1299999999976
643.5,1756.1299999999976
644.0,1756.1299999999976
644.5,1756.1299999999976
645.0,1756.1299999999976
645.5,1756.1299999999976
646.0,1756.1299999999976
646.5,1756.1299999999976
647.0,1756.1299999999976
647.5,1756.1299999999976
648.0,1756.1299999999976
648.5,1756.1299999999976
649.0,1756.1299999999976
649.5,1756.1299999999976
650.0,1756.1299999999976
650.5,1756.1299999999976
651.0,1756.1299999999976
651.5,1756.1299999999976
652.0,1756.1299999999976
652.5,1756.1299999999976
653.0,1756.1299999999976
653.5,1756.1299999999976
654.0,1756.1299999999976
654.5,1756.1299999999976
655.0,1756.1299999999976
655.5,1756.1299999999976
656.0,1756.1299999999976
656.5,1756.1299999999976
657.0,1756.1299999999976
657.5,1756.1299999999976
658.0,1756.1299999999976
658.5,1756.1299999999976
659.0,1756.1299999999976
659.5,1756.1299999999976
660.0,1756.1299999999976
660.5,1756.1299999999976
661.0,1756.1299999999976
661.5,1756.1299999999976
662.0,1756.1299999999976
662.5,1756.1299999999976
663.0,1756.1299999999976
663.5,1756.1299999999976
664.0,1756.1299999999976
664.5,1756.1299999999976
665.0,1756.1299999999976
665.5,1756.1299999999976
666.0,1756.1299999999976
666.5,1756.1299999999976
667.0,1756.1299999999976
667.5,1756.1299999999976
668.0,1756.1299999999976
668.5,1756.1299999999976
669.0,1756.1299999999976
669.5,1756.1299999999976
670.0,1756.1299999999976
670.5,1756.1299999999976
671.0,1756.1299999999976
671.5,1756.1299999999976
672.0,1756.1299999999976
672.5,1756.1299999999976
673.0,1756.1299999999976
673.5,1756.1299999999976
674.0,1756.1299999999976
674.5,1756.1299999999976
675.0,1756.1299999999976
675.5,1756.1299999999976
676.0,1756.1299999999976
676.5,1756.1299999999976
677.0,1756.1299999999976
677.5,1756.1299999999976
678.0,1756.1299999999976
678.5,1756.1299999999976
679.0,1756.1299999999976
679.5,1756.1299999999976
680.0,1756.1299999999976
680.5,1756.1299999999976
681.0,1756.1299999999976
681.5,1756.1299999999976
682.0,1756.1299999999976
682.5,1756.1299999999976
683.0,1756.1299999999976
683.5,1756.1299999999976
684.0,1756.1299999999976
684.5,1756.1299999999976
685.0,1756.1299999999976
685.5,1756.1299999999976
686.0,1756.1299999999976
686.5,1756.1299999999976
687.0,1756.1299999999976
687.5,1756.1299999999976
688.0,1756.1299999999976
688.5,1756.1299999999976
689.0,1756.1299999999976
689.5,1756.1299999999976
690.0,1756.1299999999976
690.5,1756.1299999999976
691.0,1756.1299999999976
691.5,1756.1299999999976
692.0,1756.1299999999976
692.5,1756.1299999999976
693.0,1756.1299999999976
693.5,1756.1299999999976
694.0,1756.1299999999976
694.5,1756.1299999999976
695.0,1756.1299999999976
695.5,1756.1299999999976
696.0,1756.1299999999976
696.5,1756.1299999999976
697.0,1756.1299999999976
697.5,1756.1299999999976
698.0,1756.1299999999976
698.5,1756.1299999999976
699.0,1756.1299999999976
699.5,1756.1299999999976
700.0,1756.1299999999976
700.5,1756.1299999999976
701.0,1756.1299999999976
701.5,1756.1299999999976
702.0,1756.1299999999976
702.5,1756.1299999999976
703.0,1756.1299999999976
703.5,1756.1299999999976
704.0,1756.1299999999976
704.5,1756.1299999999976
705.0,1756.1299999999976
705.5,1756.1299999999976
706.0,1756.1299999999976
706.5,1756.1299999999976
707.0,1756.1299999999976
707.5,1756.1299999999976
708.0,1756.1299999999976
708.5,1756.1299999999976
709.0,1756.1299999999976
709.5,1756.1299999999976
710.0,1756.1299999999976
710.5,1756.1299999999976
711.0,1756.1299999999976
711.5,1756.1299999999976
712.0,1756.1299999999976
712.5,1756.1299999999976
713.0,1756.1299999999976
713.5,1756.1299999999976
714.0,1756.1299999999976
714.5,1756.1299999999976
715.0,1756.1299999999976
715.5,1756.1299999999976
716.0,1756.1299999999976
716.5,1756.1299999999976
717.0,1756.1299999999976
717.5,1756.1299999999976
718.0,1756.1299999999976
718.5,1756.1299999999976
719.0,1756.1299999999976
719.5,1756.1299999999976
720.0,1756.1299999999976
720.5,1756.1299999999976
721.0,1756.1299999999976
721.5,1756.1299999999976
722.0,1756.1299999999976
722.5,1756.1299999999976
723.0,1756.1299999999976
723.5,1756.1299999999976
724.0,1756.1299999999976
724.5,1756.1299999999976
725.0,1756.1299999999976
725.5,1756.1299999999976
726.0,1756.1299999999976
726.5,1756.1299999999976
727.0,1756.1299999999976
727.5,1756.1299999999976
728.0,1756.1299999999976
728.5,1756.1299999999976
729.0,1756.1299999999976
729.5,1756.1299999999976
730.0,1756.1299999999976
730.5,1756.1299999999976
731.0,1756.1299999999976
731.5,1756.1299999999976
732.0,1756.1299999999976
732.5,1756.1299999999976
733.0,1756.1299999999976
733.5,1756.1299999999976
734.0,1756.1299999999976
734.5,1756.1299999999976
735.0,1756.1299999999976
735.5,1756.1299999999976
736.0,1756.1299999999976
736.5,1756.1299999999976
737.0,1756.1299999999976
737.5,1756.1299999999976
738.0,1756.1299999999976
738.5,1756.1299999999976
739.0,1756.1299999999976
739.5,1756.1299999999976
740.0,1756.1299999999976
740.5,1756.1299999999976
741.0,1756.1299999999976
741.5,1756.1299999999976
742.0,1756.1299999999976
742.5,1756.1299999999976
743.0,1756.1299999999976
743.5,1756.1299999999976
744.0,1756.1299999999976
744.5,1756.1299999999976
745.0,1756.1299999999976
745.5,1756.1299999999976
746.0,1756.1299999999976
746.5,1756.1299999999976
747.0,1756.1299999999976
747.5,1756.1299999999976
748.0,1756.1299999999976
748.5,1756.1299999999976
749.0,1756.1299999999976
749.5,1756.1299999999976
750.0,1756.1299999999976
750.5,1756.1299999999976
751.0,1756.1299999999976
751.5,1756.1299999999976
752.0,1756.1299999999976
752.5,1756.1299999999976
753.0,1756.1299999999976
753.5,1756.1299999999976
754.0,1756.1299999999976
754.5,1756.1299999999976
755.0,1756.1299999999976
755.5,1756.1299999999976
756.0,1756.1299999999976
756.5,1756.1299999999976
757.0,1756.1299999999976
757.5,1756.1299999999976
758.0,1756.1299999999976
758.5,1756.1299999999976
759.0,1756.1299999999976
759.5,1756.1299999999976
760.0,1756.1299999999976
760.5,1756.1299999999976
761.0,1756.1299999999976
761.5,1756.1299999999976
762.0,1756.1299999999976
762.5,1756.1299999999976
763.0,1756.1299999999976
763.5,1756.1299999999976
764.0,1756.1299999999976
764.5,1756.1299999999976
765.0,1756.1299999999976
765.5,1756.1299999999976
766.0,1756.1299999999976
766.5,1756.1299999999976
767.0,1756.1299999999976
767.5,1756.1299999999976
768.0,1756.1299999999976
768.5,1756.1299999999976
769.0,1756.1299999999976
769.5,1756.1299999999976
770.0,1756.1299999999976
770.5,1756.1299999999976
771.0,1756.1299999999976
771.5,1756.1299999999976
772.0,1756.1299999999976
772.5,1756.1299999999976
773.0,1756.1299999999976
773.5,1756.1299999999976
774.0,1756.1299999999976
774.5,1756.1299999999976
775.0,1756.1299999999976
775.5,1756.1299999999976
776.0,1756.1299999999976
776.5,1756.1299999999976
777.0,1756.1299999999976
777.5,1756.1299999999976
778.0,1756.1299999999976
778.5,1756.1299999999976
779.0,1756.1299999999976
779.5,1756.1299999999976
780.0,1756.1299999999976
780.5,1756.1299999999976
781.0,1756.1299999999976
781.5,1756.1299999999976
782.0,1756.1299999999976
782.5,1756.1299999999976
783.0,1756.1299999999976
783.5,1756.1299999999976
784.0,1756.1299999999976
784.5,1756.1299999999976
785.0,1756.1299999999976
785.5,1756.1299999999976
786.0,1756.1299999999976
786.5,1756.1299999999976
787.0,1756.1299999999976
787.5,1756.1299999999976
788.0,1756.1299999999976
788.5,1756.1299999999976
789.0,1756.1299999999976
789.5,1756.1299999999976
790.0,1756.1299999999976
790.5,1756.1299999999976
791.0,1756.1299999999976
791.5,1756.1299999999976
792.0,1756.1299999999976
792.5,1756.1299999999976
793.0,1756.1299999999976
793.5,1756.1299999999976
794.0,1756.1299999999976
794.5,1756.1299999999976
795.0,1756.1299999999976
795.5,1756.1299999999976
796.0,1756.1299999999976
796.5,1756.1299999999976
797.0,1756.1299999999976
797.5,1756.1299999999976
798.0,1756.1299999999976
798.5,1756.1299999999976
799.0,1756.1299999999976
799.5,1756.1299999999976
800.0,1756.1299999999976
800.5,1756.1299999999976
801.0,1756.1299999999976
801.5,1756.1299999999976
802.0,1756.1299999999976
802.5,1756.1299999999976
803.0,1756.1299999999976
803.5,1756.1299999999976
804.0,1756.1299999999976
804.5,1756.1299999999976
805.0,1756.1299999999976
805.5,1756.1299999999976
806.0,1756.1299999999976
806.5,1756.1299999999976
807.0,1756.1299999999976
807.5,1756.1299999999976
808.0,1756.1299999999976
808.5,1756.1299999999976
809.0,1756.1299999999976
809.5,1756.1299999999976
810.0,1756.1299999999976
810.5,1756.1299999999976
811.0,1756.1299999999976
811.5,1756.1299999999976
812.0,1756.1299999999976
812.5,1756.1299999999976
813.0,1756.1299999999976
813.5,1756.1299999999976
814.0,1756.1299999999976
814.5,1756.1299999999976
815.0,1756.1299999999976
815.5,1756.1299999999976
816.0,1756.1299999999976
816.5,1756.1299999999976
817.0,1756.1299999999976
817.5,1756.1299999999976
818.0,1756.1299999999976
818.5,1756.1299999999976
819.0,1756.1299999999976
819.5,1756.1299999999976
820.0,1756.1299999999976
820.5,1756.1299999999976
821.0,1756.1299999999976
821.5,1756.1299999999976
822.0,1756.1299999999976
822.5,1756.1299999999976
823.0,1756.1299999999976
823.5,1756.1299999999976
824.0,1756.1299999999976
824.5,1756.1299999999976
825.0,1756.1299999999976
825.5,1756.1299999999976
826.0,1756.1299999999976
826.5,1756.1299999999976
827.0,1756.1299999999976
827.5,1756.1299999999976
828.0,1756.1299999999976
828.5,1756.1299999999976
829.0,1756.1299999999976
829.5,1756.1299999999976
830.0,1756.1299999999976
830.5,1756.1299999999976
831.0,1756.1299999999976
831.5,1756.1299999999976
832.0,1756.1299999999976
832.5,1756.1299999999976
833.0,1756.1299999999976
833.5,1756.1299999999976
834.0,1756.1299999999976
834.5,1756.1299999999976
835.0,1756.1299999999976
835.5,1756.1299999999976
836.0,1756.1299999999976
836.5,1756.1299999999976
837.0,1756.1299999999976
837.5,1756.1299999999976
838.0,1756.1299999999976
838.5,1756.1299999999976
839.0,1756.1299999999976
839.5,1756.1299999999976
840.0,1756.1299999999976
840.5,1756.1299999999976
841.0,1756.1299999999976
841.5,1756.1299999999976
842.0,1756.1299999999976
842.5,1756.1299999999976
843.0,1756.1299999999976
843.5,1756.1299999999976
844.0,1756.1299999999976
844.5,1756.1299999999976
845.0,1756.1299999999976
845.5,1756.1299999999976
846.0,1756.1299999999976
846.5,1756.1299999999976
847.0,1756.1299999999976
847.5,1756.1299999999976
848.0,1756.1299999999976
848.5,1756.1299999999976
849.0,1756.1299999999976
849.5,1756.1299999999976
850.0,1756.1299999999976
850.5,1756.1299999999976
851.0,1756.1299999999976
851.5,1756.1299999999976
852.0,1756.1299999999976
852.5,1756.1299999999976
853.0,1756.1299999999976
853.5,1756.1299999999976
854.0,1756.1299999999976
854.5,1756.1299999999976
855.0,1756.1299999999976
855.5,1756.1299999999976
856.0,1756.1299999999976
856.5,1756.1299999999976
857.0,1756.1299999999976
857.5,1756.1299999999976
858.0,1756.1299999999976
858.5,1756.1299999999976
859.0,1756.1299999999976
859.5,1756.1299999999976
860.0,1756.1299999999976
860.5,1756.1299999999976
861.0,1756.1299999999976
861.5,1756.1299999999976
862.0,1756.1299999999976
862.5,1756.1299999999976
863.0,1756.1299999999976
863.5,1756.1299999999976
864.0,1756.1299999999976
864.5,1756.1299999999976
865.0,1756.1299999999976
865.5,1756.1299999999976
866.0,1756.1299999999976
866.5,1756.1299999999976
867.0,1756.1299999999976
867.5,1756.1299999999976
868.0,1756.1299999999976
868.5,1756.1299999999976
869.0,1756.1299999999976
869.5,1756.1299999999976
870.0,1756.1299999999976
870.5,1756.1299999999976
871.0,1756.1299999999976
871.5,1756.1299999999976
872.0,1756.1299999999976
872.5,1756.1299999999976
873.0,1756.1299999999976
873.5,1756.1299999999976
874.0,1756.1299999999976
874.5,1756.1299999999976
875.0,1756.1299999999976
875.5,1756.1299999999976
876.0,1756.1299999999976
876.5,1756.1299999999976
877.0,1756.1299999999976
877.5,1756.1299999999976
878.0,1756.1299999999976
878.5,1756.1299999999976
879.0,1756.1299999999976
879.5,1756.1299999999976
880.0,1756.1299999999976
880.5,1756.1299999999976
881.0,1756.1299999999976
881.5,1756.1299999999976
882.0,1756.1299999999976
882.5,1756.1299999999976
883.0,1756.1299999999976
883.5,1756.1299999999976
884.0,1756.1299999999976
884.5,1756.1299999999976
885.0,1756.1299999999976
885.5,1756.1299999999976
886.0,1756.1299999999976
886.5,1756.1299999999976
887.0,1756.1299999999976
887.5,1756.1299999999976
888.0,1756.1299999999976
888.5,1756.1299999999976
889.0,1756.1299999999976
889.5,1756.1299999999976
890.0,1756.1299999999976
890.5,1756.1299999999976
891.0,1756.1299999999976
891.5,1756.1299999999976
892.0,1756.1299999999976
892.5,1756.1299999999976
893.0,1756.1299999999976
893.5,1756.1299999999976
894.0,1756.1299999999976
894.5,1756.1299999999976
895.0,1756.1299999999976
895.5,1756.1299999999976
896.0,1756.1299999999976
896.5,1756.1299999999976
897.0,1756.1299999999976
897.5,1756.1299999999976
898.0,1756.1299999999976
898.5,1756.1299999999976
899.0,1756.1299999999976
